0,0,2,1,59,1,0,163.3166667,0
0,0,2,1,59,2,0,200.86,0
0,0,2,1,59,4,0,154.8888889,0
0,0,2,1,59,6,0,108.64,0
0,0,2,1,60,1,0,85.46666667,1
0,0,2,1,60,1,3,82.0,1
0,0,2,1,60,1,4,154.25,0
0,0,2,1,60,2,0,80.95,1
0,0,2,1,60,2,3,78.0,1
0,0,2,1,60,2,4,197.01,0
0,0,2,1,60,4,0,80.25,1
0,0,2,1,60,4,3,77.91666667,1
0,0,2,1,60,4,4,144.6944444,0
0,0,2,1,60,6,0,88.12,1
0,0,2,1,60,6,3,78.84,1
0,0,2,1,60,6,4,78.15,1
0,0,2,1,69,3,0,112.05,0
0,0,2,1,69,5,0,322.0555556,0
0,0,2,1,70,3,0,87.1,1
0,0,2,1,70,3,3,97.11,1
0,0,2,1,70,3,4,80.86,1
0,0,2,1,70,5,0,194.4388889,1
0,0,2,1,70,5,3,378.8222222,0
0,0,2,1,70,5,4,207.7722222,1
0,1,1,1,59,1,0,646.675,0
0,1,1,1,59,4,0,564.6346154,0
0,1,1,1,59,6,0,248.2166667,0
0,1,1,1,60,1,0,578.625,0
0,1,1,1,60,4,0,523.9615385,0
0,1,1,1,60,6,0,90.0,1
0,1,1,1,60,6,2,94.58333333,1
0,1,1,1,60,6,3,243.5166667,0
0,1,1,1,60,6,4,225.05,0
0,1,1,1,61,1,0,608.2,0
0,1,1,1,61,4,0,546.3461538,0
0,1,1,1,62,1,0,596.475,0
0,1,1,1,62,4,0,554.1153846,0
0,1,1,1,63,1,0,603.65,0
0,1,1,1,63,4,0,553.7692308,0
0,1,1,1,64,1,0,532.8,0
0,1,1,1,64,4,0,483.4615385,0
0,1,1,1,65,1,0,567.975,0
0,1,1,1,65,4,0,505.9615385,0
0,1,1,1,66,1,0,564.3,0
0,1,1,1,66,4,0,496.1730769,0
0,1,1,1,67,1,0,588.9,0
0,1,1,1,67,4,0,522.6346154,0
0,1,1,1,68,1,0,537.075,0
0,1,1,1,68,4,0,481.6538462,0
0,1,1,1,69,1,0,544.05,0
0,1,1,1,69,3,0,178.4,0
0,1,1,1,69,4,0,512.3461538,0
0,1,1,1,69,5,0,751.1875,0
0,1,1,1,70,1,0,518.2,1
0,1,1,1,70,1,2,547.725,1
0,1,1,1,70,1,3,602.125,0
0,1,1,1,70,1,4,588.2,0
0,1,1,1,70,3,0,153.5166667,1
0,1,1,1,70,3,2,151.1333333,1
0,1,1,1,70,3,3,165.4166667,0
0,1,1,1,70,3,4,176.7166667,0
0,1,1,1,70,4,0,418.0576923,1
0,1,1,1,70,4,2,451.1538462,1
0,1,1,1,70,4,3,529.0769231,0
0,1,1,1,70,4,4,518.3653846,0
0,1,1,1,70,5,0,739.475,0
0,1,1,1,71,5,0,751.9875,0
0,1,1,1,72,5,0,740.4125,0
0,1,1,1,73,5,0,719.45,0
0,1,1,1,74,5,0,745.5375,0
0,1,1,1,75,5,0,734.5625,0
0,1,1,1,76,5,0,752.3,0
0,1,1,1,77,5,0,725.55,0
0,1,1,1,78,5,0,742.825,0
0,1,1,1,79,5,0,723.8125,0
0,1,1,1,80,5,0,101.7375,1
0,1,1,1,80,5,2,770.2375,0
0,1,1,1,80,5,3,770.75,0
0,1,1,1,80,5,4,106.3375,1
0,1,2,0,59,1,0,513.2333333,0
0,1,2,0,59,2,0,1527.53,0
0,1,2,0,59,4,0,476.3222222,0
0,1,2,0,59,6,0,145.4,0
0,1,2,0,60,1,0,443.0166667,0
0,1,2,0,60,2,0,1137.465,0
0,1,2,0,60,4,0,419.8555556,0
0,1,2,0,60,6,0,91.805,1
0,1,2,0,60,6,2,85.25,1
0,1,2,0,60,6,3,134.325,0
0,1,2,0,61,1,0,462.0583333,0
0,1,2,0,61,2,0,1293.665,0
0,1,2,0,61,4,0,441.8388889,0
0,1,2,0,62,1,0,463.7083333,0
0,1,2,0,62,2,0,1245.215,0
0,1,2,0,62,4,0,434.75,0
0,1,2,0,63,1,0,463.075,0
0,1,2,0,63,2,0,1290.88,0
0,1,2,0,63,4,0,455.2666667,0
0,1,2,0,64,1,0,389.3,0
0,1,2,0,64,2,0,991.07,0
0,1,2,0,64,4,0,362.8111111,0
0,1,2,0,65,1,0,411.825,0
0,1,2,0,65,2,0,1106.455,0
0,1,2,0,65,4,0,384.3388889,0
0,1,2,0,66,1,0,398.4833333,0
0,1,2,0,66,2,0,1098.255,0
0,1,2,0,66,4,0,377.3944444,0
0,1,2,0,67,1,0,428.8333333,0
0,1,2,0,67,2,0,1236.05,0
0,1,2,0,67,4,0,417.1388889,0
0,1,2,0,68,1,0,395.4583333,0
0,1,2,0,68,2,0,917.335,0
0,1,2,0,68,4,0,363.2555556,0
0,1,2,0,69,1,0,412.6666667,0
0,1,2,0,69,2,0,1020.25,0
0,1,2,0,69,3,0,109.71,0
0,1,2,0,69,4,0,399.2777778,0
0,1,2,0,70,1,0,383.1916667,1
0,1,2,0,70,1,2,412.525,1
0,1,2,0,70,1,3,455.6166667,0
0,1,2,0,70,2,0,1013.485,0
0,1,2,0,70,3,0,101.765,1
0,1,2,0,70,3,2,94.635,1
0,1,2,0,70,3,3,99.945,0
0,1,2,0,70,4,0,348.1555556,1
0,1,2,0,70,4,2,375.7333333,1
0,1,2,0,70,4,3,429.9388889,0
0,1,2,0,71,2,0,1123.56,0
0,1,2,0,72,2,0,1087.23,0
0,1,2,0,73,2,0,1260.775,0
0,1,2,0,74,2,0,1203.43,0
0,1,2,0,75,2,0,1345.56,0
0,1,2,0,76,2,0,979.395,0
0,1,2,0,77,2,0,1127.495,0
0,1,2,0,78,2,0,1113.075,0
0,1,2,0,79,2,0,1276.795,0
0,1,2,0,80,2,0,119.28,1
0,1,2,0,80,2,2,312.645,1
0,1,2,0,80,2,3,120.82,1
0,1,2,1,59,1,0,665.2261905,0
0,1,2,1,59,2,0,1716.807143,0
0,1,2,1,59,4,0,585.787037,0
0,1,2,1,59,6,0,256.5428571,0
0,1,2,1,60,1,0,616.9166667,0
0,1,2,1,60,2,0,1300.964286,0
0,1,2,1,60,4,0,552.8611111,0
0,1,2,1,60,6,0,92.24285714,1
0,1,2,1,60,6,2,94.55714286,1
0,1,2,1,60,6,3,249.0785714,0
0,1,2,1,60,6,4,228.8428571,0
0,1,2,1,61,1,0,640.5119048,0
0,1,2,1,61,2,0,1411.164286,0
0,1,2,1,61,4,0,565.7037037,0
0,1,2,1,62,1,0,628.7261905,0
0,1,2,1,62,2,0,1390.742857,0
0,1,2,1,62,4,0,572.4351852,0
0,1,2,1,63,1,0,628.702381,0
0,1,2,1,63,2,0,1417.628571,0
0,1,2,1,63,4,0,571.8055556,0
0,1,2,1,64,1,0,560.1428571,0
0,1,2,1,64,2,0,1187.635714,0
0,1,2,1,64,4,0,497.4074074,0
0,1,2,1,65,1,0,586.3333333,0
0,1,2,1,65,2,0,1317.15,0
0,1,2,1,65,4,0,519.2037037,0
0,1,2,1,66,1,0,576.3928571,0
0,1,2,1,66,2,0,1299.528571,0
0,1,2,1,66,4,0,516.6759259,0
0,1,2,1,67,1,0,598.5357143,0
0,1,2,1,67,2,0,1455.378571,0
0,1,2,1,67,4,0,542.0740741,0
0,1,2,1,68,1,0,557.4285714,0
0,1,2,1,68,2,0,1113.721429,0
0,1,2,1,68,4,0,492.25,0
0,1,2,1,69,1,0,573.9642857,0
0,1,2,1,69,2,0,1208.778571,0
0,1,2,1,69,3,0,184.7214286,0
0,1,2,1,69,4,0,522.9907407,0
0,1,2,1,69,5,0,763.0944444,0
0,1,2,1,70,1,0,528.5357143,1
0,1,2,1,70,1,2,577.5595238,1
0,1,2,1,70,1,3,630.3571429,0
0,1,2,1,70,1,4,607.7857143,0
0,1,2,1,70,2,0,1209.721429,0
0,1,2,1,70,3,0,159.65,1
0,1,2,1,70,3,2,154.2,1
0,1,2,1,70,3,3,178.55,0
0,1,2,1,70,3,4,184.5785714,0
0,1,2,1,70,4,0,435.4907407,1
0,1,2,1,70,4,2,468.8703704,1
0,1,2,1,70,4,3,561.6851852,0
0,1,2,1,70,4,4,543.6574074,0
0,1,2,1,70,5,0,758.1166667,0
0,1,2,1,71,2,0,1341.264286,0
0,1,2,1,71,5,0,762.5222222,0
0,1,2,1,72,2,0,1276.278571,0
0,1,2,1,72,5,0,744.5611111,0
0,1,2,1,73,2,0,1459.335714,0
0,1,2,1,73,5,0,727.5666667,0
0,1,2,1,74,2,0,1393.121429,0
0,1,2,1,74,5,0,748.5722222,0
0,1,2,1,75,2,0,1550.778571,0
0,1,2,1,75,5,0,735.5444444,0
0,1,2,1,76,2,0,1171.971429,0
0,1,2,1,76,5,0,740.7777778,0
0,1,2,1,77,2,0,1309.614286,0
0,1,2,1,77,5,0,734.8444444,0
0,1,2,1,78,2,0,1316.185714,0
0,1,2,1,78,5,0,736.1833333,0
0,1,2,1,79,2,0,1480.921429,0
0,1,2,1,79,5,0,742.3444444,0
0,1,2,1,80,2,0,126.5071429,1
0,1,2,1,80,2,2,369.9785714,1
0,1,2,1,80,2,3,130.6642857,1
0,1,2,1,80,2,4,1386.157143,0
0,1,2,1,80,5,0,102.6166667,1
0,1,2,1,80,5,2,783.3722222,0
0,1,2,1,80,5,3,782.6888889,0
0,1,2,1,80,5,4,105.6,1
0,2,1,0,59,1,0,522.525,0
0,2,1,0,59,4,0,466.4625,0
0,2,1,0,59,6,0,144.525,0
0,2,1,0,60,1,0,447.9,0
0,2,1,0,60,4,0,412.4125,0
0,2,1,0,60,6,0,93.575,1
0,2,1,0,60,6,2,87.55,1
0,2,1,0,60,6,3,132.325,0
0,2,1,0,61,1,0,468.8,0
0,2,1,0,61,4,0,429.3125,0
0,2,1,0,62,1,0,476.3,0
0,2,1,0,62,4,0,431.5625,0
0,2,1,0,63,1,0,471.675,0
0,2,1,0,63,4,0,447.0125,0
0,2,1,0,64,1,0,394.275,0
0,2,1,0,64,4,0,351.3625,0
0,2,1,0,65,1,0,410.15,0
0,2,1,0,65,4,0,379.2375,0
0,2,1,0,66,1,0,399.35,0
0,2,1,0,66,4,0,375.925,0
0,2,1,0,67,1,0,434.025,0
0,2,1,0,67,4,0,406.8,0
0,2,1,0,68,1,0,391.625,0
0,2,1,0,68,4,0,357.725,0
0,2,1,0,69,1,0,411.95,0
0,2,1,0,69,3,0,105.425,0
0,2,1,0,69,4,0,395.3875,0
0,2,1,0,70,1,0,377.325,1
0,2,1,0,70,1,2,418.6,1
0,2,1,0,70,1,3,446.125,0
0,2,1,0,70,3,0,98.975,1
0,2,1,0,70,3,2,94.275,1
0,2,1,0,70,3,3,100.6,0
0,2,1,0,70,4,0,345.0,1
0,2,1,0,70,4,2,367.0,1
0,2,1,0,70,4,3,420.625,0
0,2,1,1,59,1,0,654.78125,0
0,2,1,1,59,4,0,570.2708333,0
0,2,1,1,59,6,0,257.1666667,0
0,2,1,1,60,1,0,607.625,0
0,2,1,1,60,4,0,544.7708333,0
0,2,1,1,60,6,0,92.75,1
0,2,1,1,60,6,2,95.97222222,1
0,2,1,1,60,6,3,245.3611111,0
0,2,1,1,60,6,4,230.75,0
0,2,1,1,61,1,0,623.0,0
0,2,1,1,61,4,0,550.0208333,0
0,2,1,1,62,1,0,620.375,0
0,2,1,1,62,4,0,551.4375,0
0,2,1,1,63,1,0,624.25,0
0,2,1,1,63,4,0,550.0625,0
0,2,1,1,64,1,0,559.21875,0
0,2,1,1,64,4,0,488.8958333,0
0,2,1,1,65,1,0,578.25,0
0,2,1,1,65,4,0,489.4375,0
0,2,1,1,66,1,0,568.4375,0
0,2,1,1,66,4,0,486.6458333,0
0,2,1,1,67,1,0,608.3125,0
0,2,1,1,67,4,0,526.5833333,0
0,2,1,1,68,1,0,560.65625,0
0,2,1,1,68,4,0,485.8333333,0
0,2,1,1,69,1,0,581.90625,0
0,2,1,1,69,3,0,177.75,0
0,2,1,1,69,4,0,512.5208333,0
0,2,1,1,69,5,0,745.525,0
0,2,1,1,70,1,0,523.40625,1
0,2,1,1,70,1,2,574.21875,1
0,2,1,1,70,1,3,609.34375,0
0,2,1,1,70,1,4,597.875,0
0,2,1,1,70,3,0,156.9444444,1
0,2,1,1,70,3,2,148.9722222,1
0,2,1,1,70,3,3,172.1666667,0
0,2,1,1,70,3,4,180.7222222,0
0,2,1,1,70,4,0,429.125,1
0,2,1,1,70,4,2,457.3958333,1
0,2,1,1,70,4,3,563.0625,0
0,2,1,1,70,4,4,541.4583333,0
0,2,1,1,70,5,0,756.35,0
0,2,1,1,71,5,0,750.65,0
0,2,1,1,72,5,0,739.6,0
0,2,1,1,73,5,0,727.05,0
0,2,1,1,74,5,0,758.275,0
0,2,1,1,75,5,0,724.4,0
0,2,1,1,76,5,0,736.95,0
0,2,1,1,77,5,0,741.675,0
0,2,1,1,78,5,0,781.25,0
0,2,1,1,79,5,0,736.225,0
0,2,1,1,80,5,0,103.975,1
0,2,1,1,80,5,2,779.025,0
0,2,1,1,80,5,3,771.8,0
0,2,1,1,80,5,4,104.5,1
0,2,2,0,59,1,0,511.4791667,0
0,2,2,0,59,2,0,1525.910714,0
0,2,2,0,59,4,0,478.0416667,0
0,2,2,0,59,6,0,144.3035714,0
0,2,2,0,60,1,0,442.25,0
0,2,2,0,60,2,0,1135.276786,0
0,2,2,0,60,4,0,413.9375,0
0,2,2,0,60,6,0,90.44642857,1
0,2,2,0,60,6,2,85.58035714,1
0,2,2,0,60,6,3,134.7857143,0
0,2,2,0,61,1,0,459.8229167,0
0,2,2,0,61,2,0,1283.669643,0
0,2,2,0,61,4,0,438.3194444,0
0,2,2,0,62,1,0,456.28125,0
0,2,2,0,62,2,0,1246.285714,0
0,2,2,0,62,4,0,437.1875,0
0,2,2,0,63,1,0,462.78125,0
0,2,2,0,63,2,0,1302.473214,0
0,2,2,0,63,4,0,454.0694444,0
0,2,2,0,64,1,0,387.1354167,0
0,2,2,0,64,2,0,1001.142857,0
0,2,2,0,64,4,0,358.8611111,0
0,2,2,0,65,1,0,412.0729167,0
0,2,2,0,65,2,0,1101.660714,0
0,2,2,0,65,4,0,384.4027778,0
0,2,2,0,66,1,0,389.625,0
0,2,2,0,66,2,0,1109.482143,0
0,2,2,0,66,4,0,384.2777778,0
0,2,2,0,67,1,0,420.5208333,0
0,2,2,0,67,2,0,1233.276786,0
0,2,2,0,67,4,0,420.5625,0
0,2,2,0,68,1,0,383.6770833,0
0,2,2,0,68,2,0,910.6964286,0
0,2,2,0,68,4,0,364.5694444,0
0,2,2,0,69,1,0,408.9375,0
0,2,2,0,69,2,0,1011.964286,0
0,2,2,0,69,3,0,111.1160714,0
0,2,2,0,69,4,0,394.0763889,0
0,2,2,0,70,1,0,376.8229167,1
0,2,2,0,70,1,2,417.8229167,1
0,2,2,0,70,1,3,448.3645833,0
0,2,2,0,70,2,0,1018.714286,0
0,2,2,0,70,3,0,103.4732143,1
0,2,2,0,70,3,2,96.51785714,1
0,2,2,0,70,3,3,103.8482143,0
0,2,2,0,70,4,0,344.6458333,1
0,2,2,0,70,4,2,369.9166667,1
0,2,2,0,70,4,3,431.4027778,0
0,2,2,0,71,2,0,1120.410714,0
0,2,2,0,72,2,0,1082.267857,0
0,2,2,0,73,2,0,1238.526786,0
0,2,2,0,74,2,0,1198.071429,0
0,2,2,0,75,2,0,1337.205357,0
0,2,2,0,76,2,0,981.2410714,0
0,2,2,0,77,2,0,1129.607143,0
0,2,2,0,78,2,0,1101.482143,0
0,2,2,0,79,2,0,1285.410714,0
0,2,2,0,80,2,0,116.8214286,1
0,2,2,0,80,2,2,311.9732143,1
0,2,2,0,80,2,3,123.6071429,1
0,2,2,1,59,1,0,678.7037037,0
0,2,2,1,59,2,0,1706.037879,0
0,2,2,1,59,4,0,583.0763889,0
0,2,2,1,59,6,0,254.7651515,0
0,2,2,1,60,1,0,620.5,0
0,2,2,1,60,2,0,1310.681818,0
0,2,2,1,60,4,0,555.9097222,0
0,2,2,1,60,6,0,91.25757576,1
0,2,2,1,60,6,2,93.21212121,1
0,2,2,1,60,6,3,245.25,0
0,2,2,1,60,6,4,227.280303,0
0,2,2,1,61,1,0,641.8703704,0
0,2,2,1,61,2,0,1420.045455,0
0,2,2,1,61,4,0,570.3402778,0
0,2,2,1,62,1,0,638.212963,0
0,2,2,1,62,2,0,1396.848485,0
0,2,2,1,62,4,0,574.0902778,0
0,2,2,1,63,1,0,644.0092593,0
0,2,2,1,63,2,0,1436.795455,0
0,2,2,1,63,4,0,584.3055556,0
0,2,2,1,64,1,0,569.8611111,0
0,2,2,1,64,2,0,1201.818182,0
0,2,2,1,64,4,0,499.5555556,0
0,2,2,1,65,1,0,596.6203704,0
0,2,2,1,65,2,0,1301.30303,0
0,2,2,1,65,4,0,524.8055556,0
0,2,2,1,66,1,0,581.6111111,0
0,2,2,1,66,2,0,1301.05303,0
0,2,2,1,66,4,0,506.9722222,0
0,2,2,1,67,1,0,619.6574074,0
0,2,2,1,67,2,0,1454.280303,0
0,2,2,1,67,4,0,544.1041667,0
0,2,2,1,68,1,0,574.7037037,0
0,2,2,1,68,2,0,1110.780303,0
0,2,2,1,68,4,0,504.1458333,0
0,2,2,1,69,1,0,590.5740741,0
0,2,2,1,69,2,0,1224.416667,0
0,2,2,1,69,3,0,186.2045455,0
0,2,2,1,69,4,0,531.3402778,0
0,2,2,1,69,5,0,756.5833333,0
0,2,2,1,70,1,0,548.712963,1
0,2,2,1,70,1,2,596.287037,1
0,2,2,1,70,1,3,636.1111111,0
0,2,2,1,70,1,4,629.2037037,0
0,2,2,1,70,2,0,1214.325758,0
0,2,2,1,70,3,0,160.1742424,1
0,2,2,1,70,3,2,154.4166667,1
0,2,2,1,70,3,3,176.5454545,0
0,2,2,1,70,3,4,186.8560606,0
0,2,2,1,70,4,0,443.4861111,1
0,2,2,1,70,4,2,478.5208333,1
0,2,2,1,70,4,3,567.4652778,0
0,2,2,1,70,4,4,552.0347222,0
0,2,2,1,70,5,0,762.6388889,0
0,2,2,1,71,2,0,1325.931818,0
0,2,2,1,71,5,0,760.2013889,0
0,2,2,1,72,2,0,1279.174242,0
0,2,2,1,72,5,0,746.9652778,0
0,2,2,1,73,2,0,1451.659091,0
0,2,2,1,73,5,0,729.5902778,0
0,2,2,1,74,2,0,1407.871212,0
0,2,2,1,74,5,0,758.2847222,0
0,2,2,1,75,2,0,1557.204545,0
0,2,2,1,75,5,0,751.1527778,0
0,2,2,1,76,2,0,1185.151515,0
0,2,2,1,76,5,0,748.1736111,0
0,2,2,1,77,2,0,1322.492424,0
0,2,2,1,77,5,0,755.9791667,0
0,2,2,1,78,2,0,1335.545455,0
0,2,2,1,78,5,0,752.4722222,0
0,2,2,1,79,2,0,1494.636364,0
0,2,2,1,79,5,0,742.2361111,0
0,2,2,1,80,2,0,129.5,1
0,2,2,1,80,2,2,379.8939394,1
0,2,2,1,80,2,3,133.0530303,1
0,2,2,1,80,2,4,1396.310606,0
0,2,2,1,80,5,0,103.1597222,1
0,2,2,1,80,5,2,786.0694444,0
0,2,2,1,80,5,3,793.3263889,0
0,2,2,1,80,5,4,104.9444444,1
0,3,1,0,59,1,0,537.875,0
0,3,1,0,59,4,0,472.2083333,0
0,3,1,0,59,6,0,137.875,0
0,3,1,0,60,1,0,478.125,0
0,3,1,0,60,4,0,417.375,0
0,3,1,0,60,6,0,93.25,1
0,3,1,0,60,6,2,92.5,1
0,3,1,0,60,6,3,139.125,0
0,3,1,0,61,1,0,456.875,0
0,3,1,0,61,4,0,441.2916667,0
0,3,1,0,62,1,0,473.375,0
0,3,1,0,62,4,0,432.25,0
0,3,1,0,63,1,0,461.5,0
0,3,1,0,63,4,0,457.2916667,0
0,3,1,0,64,1,0,387.0,0
0,3,1,0,64,4,0,353.2916667,0
0,3,1,0,65,1,0,412.125,0
0,3,1,0,65,4,0,378.125,0
0,3,1,0,66,1,0,397.0,0
0,3,1,0,66,4,0,374.6666667,0
0,3,1,0,67,1,0,439.375,0
0,3,1,0,67,4,0,415.4583333,0
0,3,1,0,68,1,0,400.0,0
0,3,1,0,68,4,0,366.875,0
0,3,1,0,69,1,0,416.25,0
0,3,1,0,69,3,0,113.875,0
0,3,1,0,69,4,0,393.8333333,0
0,3,1,0,70,1,0,374.625,1
0,3,1,0,70,1,2,403.0,1
0,3,1,0,70,1,3,457.5,0
0,3,1,0,70,3,0,106.25,1
0,3,1,0,70,3,2,94.0,1
0,3,1,0,70,3,3,97.0,0
0,3,1,0,70,4,0,333.0,1
0,3,1,0,70,4,2,361.0416667,1
0,3,1,0,70,4,3,421.125,0
0,3,1,1,59,1,0,706.4166667,0
0,3,1,1,59,4,0,595.9166667,0
0,3,1,1,59,6,0,248.0833333,0
0,3,1,1,60,1,0,626.0833333,0
0,3,1,1,60,4,0,554.625,0
0,3,1,1,60,6,0,92.58333333,1
0,3,1,1,60,6,2,95.66666667,1
0,3,1,1,60,6,3,256.8333333,0
0,3,1,1,60,6,4,225.25,0
0,3,1,1,61,1,0,672.75,0
0,3,1,1,61,4,0,551.7083333,0
0,3,1,1,62,1,0,621.8333333,0
0,3,1,1,62,4,0,551.375,0
0,3,1,1,63,1,0,643.4166667,0
0,3,1,1,63,4,0,581.2916667,0
0,3,1,1,64,1,0,574.6666667,0
0,3,1,1,64,4,0,495.25,0
0,3,1,1,65,1,0,591.0833333,0
0,3,1,1,65,4,0,502.875,0
0,3,1,1,66,1,0,580.5,0
0,3,1,1,66,4,0,512.9583333,0
0,3,1,1,67,1,0,635.3333333,0
0,3,1,1,67,4,0,531.875,0
0,3,1,1,68,1,0,576.8333333,0
0,3,1,1,68,4,0,491.5833333,0
0,3,1,1,69,1,0,580.8333333,0
0,3,1,1,69,3,0,185.9166667,0
0,3,1,1,69,4,0,511.0833333,0
0,3,1,1,69,5,0,748.1666667,0
0,3,1,1,70,1,0,537.0833333,1
0,3,1,1,70,1,2,592.8333333,1
0,3,1,1,70,1,3,644.9166667,0
0,3,1,1,70,1,4,599.1666667,0
0,3,1,1,70,3,0,156.8333333,1
0,3,1,1,70,3,2,145.75,1
0,3,1,1,70,3,3,178.0,0
0,3,1,1,70,3,4,186.0833333,0
